,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Reporting Type,Units
425444,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),474,Martinique,2015,5.0,2015,"Comité Martiniquais du Tourism (CMT), Compte Satellite du Tourisme",Inbound tourism direct GDP over the total GDP.,C,G,PERCENT
425445,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),474,Martinique,2016,5.2,2016,"Comité Martiniquais du Tourism (CMT), Compte Satellite du Tourisme",Inbound tourism direct GDP over the total GDP.,C,G,PERCENT
425446,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),474,Martinique,2017,5.64481,2017,"Comité Martiniquais du Tourism (CMT), Compte Satellite du Tourisme",Inbound tourism direct GDP over the total GDP.,C,G,PERCENT
425447,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),474,Martinique,2018,5.3,2018,"Comité Martiniquais du Tourism (CMT), Compte Satellite du Tourisme",Inbound tourism direct GDP over the total GDP.,C,G,PERCENT
425448,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),474,Martinique,2019,5.4,2019,"Comité Martiniquais du Tourism (CMT), Compte Satellite du Tourisme",Inbound tourism direct GDP over the total GDP.,C,G,PERCENT
425449,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),480,Mauritius,2010,9.6,2010,"Statistics Mauritius, National Accounts and Balance of Payments of Mauritius",The data correspond to Tourism GVA (direct) as a percentage of total GVA. Supply and Use Table (SUT) 2013,C,G,PERCENT
425450,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),480,Mauritius,2011,10.0,2011,"Statistics Mauritius, National Accounts and Balance of Payments of Mauritius",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Supply and Use Table (SUT) 2013,C,G,PERCENT
425451,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),480,Mauritius,2012,9.9,2012,"Statistics Mauritius, National Accounts and Balance of Payments of Mauritius",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Supply and Use Table (SUT) 2013,C,G,PERCENT
425452,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),480,Mauritius,2013,9.0,2013,"Statistics Mauritius, National Accounts and Balance of Payments of Mauritius",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Supply and Use Table (SUT) 2013,C,G,PERCENT
425453,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),480,Mauritius,2014,9.1,2014,"Statistics Mauritius, National Accounts and Balance of Payments of Mauritius",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Supply and Use Table (SUT) 2013,C,G,PERCENT
425454,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),480,Mauritius,2015,9.2,2015,"Statistics Mauritius, National Accounts and Balance of Payments of Mauritius",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Supply and Use Table (SUT) 2013,C,G,PERCENT
425455,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),480,Mauritius,2016,9.2,2016,"Statistics Mauritius, National Accounts and Balance of Payments of Mauritius",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Supply and Use Table (SUT) 2013,C,G,PERCENT
425456,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),480,Mauritius,2017,9.1,2017,"Statistics Mauritius, National Accounts and Balance of Payments of Mauritius",The data correspond to Tourism GVA (direct) as a percentage of total GVA. Supply and Use Table (SUT) 2013,C,G,PERCENT
425457,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),480,Mauritius,2018,9.3,2018,"Statistics Mauritius, National Accounts and Balance of Payments of Mauritius",Revised. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Supply and Use Table (SUT) 2013,C,G,PERCENT
425458,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),480,Mauritius,2019,9.2,2019,"Statistics Mauritius, National Accounts and Balance of Payments of Mauritius",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Supply and Use Table (SUT) 2013,C,G,PERCENT
425459,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),480,Mauritius,2020,2.7,2020,"Statistics Mauritius, National Accounts and Balance of Payments of Mauritius",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Supply and Use Table (SUT) 2013,C,G,PERCENT
425460,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),480,Mauritius,2021,2.3,2021,"Statistics Mauritius, National Accounts and Balance of Payments of Mauritius",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Supply and Use Table (SUT) 2013,C,G,PERCENT
425461,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),480,Mauritius,2022,8.6,2022,"Statistics Mauritius, National Accounts and Balance of Payments of Mauritius",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Supply and Use Table (SUT) 2013,C,G,PERCENT
425462,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),484,Mexico,2008,8.87931,2008,INEGI: Tourism Satellite Account https://www.inegi.org.mx/temas/turismosat/,Revised data.,C,G,PERCENT
425463,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),484,Mexico,2009,9.15453,2009,INEGI: Tourism Satellite Account https://www.inegi.org.mx/temas/turismosat/,Revised data.,C,G,PERCENT
425464,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),484,Mexico,2010,8.86699,2010,INEGI: Tourism Satellite Account https://www.inegi.org.mx/temas/turismosat/,Revised data.,C,G,PERCENT
425465,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),484,Mexico,2011,8.60889,2011,INEGI: Tourism Satellite Account https://www.inegi.org.mx/temas/turismosat/,Revised data.,C,G,PERCENT
425466,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),484,Mexico,2012,8.64592,2012,INEGI: Tourism Satellite Account https://www.inegi.org.mx/temas/turismosat/,Revised data.,C,G,PERCENT
425467,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),484,Mexico,2013,8.99466,2013,INEGI: Tourism Satellite Account https://www.inegi.org.mx/temas/turismosat/,Revised data.,C,G,PERCENT
425468,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),484,Mexico,2014,8.91677,2014,INEGI: Tourism Satellite Account https://www.inegi.org.mx/temas/turismosat/,Revised data.,C,G,PERCENT
425469,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),484,Mexico,2015,8.83817,2015,INEGI: Tourism Satellite Account https://www.inegi.org.mx/temas/turismosat/,Revised data.,C,G,PERCENT
425470,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),484,Mexico,2016,8.4518,2016,INEGI: Tourism Satellite Account https://www.inegi.org.mx/temas/turismosat/,Revised data.,C,G,PERCENT
425471,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),484,Mexico,2017,8.48726,2017,INEGI: Tourism Satellite Account https://www.inegi.org.mx/temas/turismosat/,Revised data.,C,G,PERCENT
425472,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),484,Mexico,2018,8.53957,2018,INEGI: Tourism Satellite Account https://www.inegi.org.mx/temas/turismosat/,Revised data.,C,G,PERCENT
425473,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),484,Mexico,2019,8.61168,2019,INEGI: Tourism Satellite Account https://www.inegi.org.mx/temas/turismosat/,Revised data.,C,G,PERCENT
425474,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),484,Mexico,2020,6.76612,2020,INEGI: Tourism Satellite Account https://www.inegi.org.mx/temas/turismosat/,Revised data.,C,G,PERCENT
425475,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),484,Mexico,2021,7.62444,2021,INEGI: Tourism Satellite Account https://www.inegi.org.mx/temas/turismosat/,Provisional data.,C,G,PERCENT
425476,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),484,Mexico,2022,8.4629,2022,INEGI: Tourism Satellite Account https://www.inegi.org.mx/temas/turismosat/,Provisional data.,C,G,PERCENT
425477,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),496,Mongolia,2015,0.17729,2015,"﻿National Statistics Office of Mongolia, 1212.mn; URL: https://www.1212.mn/Stat.aspx?LIST_ID=976_976_L31&type=sectorbook",Revised data.,C,G,PERCENT
425478,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),496,Mongolia,2016,0.20944,2016,"﻿National Statistics Office of Mongolia, 1212.mn; URL: https://www.1212.mn/Stat.aspx?LIST_ID=976_976_L31&type=sectorbook",Revised data.,C,G,PERCENT
425479,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),496,Mongolia,2017,0.20183,2017,"﻿National Statistics Office of Mongolia, 1212.mn; URL: https://www.1212.mn/Stat.aspx?LIST_ID=976_976_L31&type=sectorbook",Revised data.,C,G,PERCENT
425480,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),496,Mongolia,2018,0.15283,2018,"﻿National Statistics Office of Mongolia, 1212.mn; URL: https://www.1212.mn/Stat.aspx?LIST_ID=976_976_L31&type=sectorbook",Revised data.,C,G,PERCENT
425481,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),496,Mongolia,2019,0.15863,2019,"﻿National Statistics Office of Mongolia, 1212.mn; URL: https://www.1212.mn/Stat.aspx?LIST_ID=976_976_L31&type=sectorbook",Revised data.,C,G,PERCENT
425482,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),496,Mongolia,2020,0.0424,2020,"﻿National Statistics Office of Mongolia, 1212.mn; URL: https://www.1212.mn/Stat.aspx?LIST_ID=976_976_L31&type=sectorbook",Provisional data.,C,G,PERCENT
425483,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),498,Republic of Moldova,2014,0.47593,2014,National Bureau Of Statistics Of The Republic Of Moldova (National Account Division),Revised data. Estimate,C,G,PERCENT
425484,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),498,Republic of Moldova,2015,0.50265,2015,National Bureau Of Statistics Of The Republic Of Moldova (National Account Division),Revised data. Estimate,C,G,PERCENT
425485,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),498,Republic of Moldova,2016,0.44885,2016,National Bureau Of Statistics Of The Republic Of Moldova (National Account Division),Revised data. Estimate,C,G,PERCENT
425486,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),498,Republic of Moldova,2017,0.50052,2017,National Bureau Of Statistics Of The Republic Of Moldova (National Account Division),Revised data. Estimate,C,G,PERCENT
425487,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),498,Republic of Moldova,2018,0.56154,2018,National Bureau Of Statistics Of The Republic Of Moldova (National Account Division),Revised data. Estimate,C,G,PERCENT
425488,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),498,Republic of Moldova,2019,0.67554,2019,National Bureau Of Statistics Of The Republic Of Moldova (National Account Division),Revised data. Estimate,C,G,PERCENT
425489,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),498,Republic of Moldova,2020,0.1796,2020,National Bureau Of Statistics Of The Republic Of Moldova (National Account Division),Revised data. Estimate,C,G,PERCENT
425490,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),498,Republic of Moldova,2021,0.58281,2021,National Bureau Of Statistics Of The Republic Of Moldova (National Account Division),Revised data. Estimate,C,G,PERCENT
425491,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),498,Republic of Moldova,2022,0.7411,2022,National Bureau Of Statistics Of The Republic Of Moldova (National Account Division),Provisional Data. Estimate,C,G,PERCENT
425492,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),499,Montenegro,2009,10.0,2009,National Office of Montenegro - MONSTAT,"Data for 2009 is experimental data obtained through the pilot project ""Developing Tourism Satellite Account - TSA"" implemented by Statistical Office of Montengro in cooperation with the other institutions in 2011. The experimental data is avaialble in: http://monstat.org/eng/page.php?id=501&pageid=46",C,G,PERCENT
425493,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),500,Montserrat,2008,2.34,2008,"Statistics Department Montserrat, Ministry of Finance and Economic Manamgement, (MoFEM)",Revised data. Estimate,C,G,PERCENT
425494,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),500,Montserrat,2009,1.98,2009,"Statistics Department Montserrat, Ministry of Finance and Economic Manamgement, (MoFEM)",Revised data. Estimate,C,G,PERCENT
425495,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),500,Montserrat,2010,2.13,2010,"Statistics Department Montserrat, Ministry of Finance and Economic Manamgement, (MoFEM)",Revised data. Estimate,C,G,PERCENT
425496,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),500,Montserrat,2011,1.8,2011,"Statistics Department Montserrat, Ministry of Finance and Economic Manamgement, (MoFEM)",Revised data. Estimate,C,G,PERCENT
425497,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),500,Montserrat,2012,2.04,2012,"Statistics Department Montserrat, Ministry of Finance and Economic Manamgement, (MoFEM)",Revised data. Estimate,C,G,PERCENT
425498,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),500,Montserrat,2013,2.01,2013,"Statistics Department Montserrat, Ministry of Finance and Economic Manamgement, (MoFEM)",Revised data. Estimate,C,G,PERCENT
425499,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),500,Montserrat,2014,2.2,2014,"Statistics Department Montserrat, Ministry of Finance and Economic Manamgement, (MoFEM)",Revised data. Estimate,C,G,PERCENT
425500,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),500,Montserrat,2015,2.27,2015,"Statistics Department Montserrat, Ministry of Finance and Economic Manamgement, (MoFEM)",Revised data. Estimate,C,G,PERCENT
425501,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),500,Montserrat,2016,1.75,2016,"Statistics Department Montserrat, Ministry of Finance and Economic Manamgement, (MoFEM)",Revised data. Estimate,C,G,PERCENT
425502,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),500,Montserrat,2017,2.3,2017,"Statistics Department Montserrat, Ministry of Finance and Economic Manamgement, (MoFEM)",Revised data. Estimate,C,G,PERCENT
425503,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),500,Montserrat,2018,2.24,2018,"Statistics Department Montserrat, Ministry of Finance and Economic Manamgement, (MoFEM)",Revised data. Estimate,C,G,PERCENT
425504,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),500,Montserrat,2019,1.76,2019,"Statistics Department Montserrat, Ministry of Finance and Economic Manamgement, (MoFEM)",Revised data. Estimate,C,G,PERCENT
425505,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),500,Montserrat,2020,0.87,2020,"Statistics Department Montserrat, Ministry of Finance and Economic Manamgement, (MoFEM)",Revised data. Estimate,C,G,PERCENT
425506,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),500,Montserrat,2021,0.5,2021,"Statistics Department Montserrat, Ministry of Finance and Economic Manamgement, (MoFEM)",Revised data. Estimate,C,G,PERCENT
425507,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),504,Morocco,2009,7.07285,2009,"Haut Commissariat au plan du Maroc, Ministry of tourism, via cooperation UNWTO - OECD.",Break in series.,C,G,PERCENT
425508,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),504,Morocco,2010,7.31907,2010,"Haut Commissariat au plan du Maroc, Ministry of tourism, via cooperation UNWTO - OECD.",Revised data.,C,G,PERCENT
425509,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),504,Morocco,2011,7.06747,2011,"Haut Commissariat au plan du Maroc, Ministry of tourism, via cooperation UNWTO - OECD.",Revised data.,C,G,PERCENT
425510,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),504,Morocco,2012,6.89223,2012,"Haut Commissariat au plan du Maroc, Ministry of tourism, via cooperation UNWTO - OECD.",  ,C,G,PERCENT
425511,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),504,Morocco,2013,6.83703,2013,"Haut Commissariat au plan du Maroc, Ministry of tourism, via cooperation UNWTO - OECD.",  ,C,G,PERCENT
425512,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),504,Morocco,2014,6.69036,2014,"Haut Commissariat au plan du Maroc, Ministry of tourism, via cooperation UNWTO - OECD. Provisional value.",Break in series.,C,G,PERCENT
425513,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),504,Morocco,2015,6.44365,2015,"Haut Commissariat au plan du Maroc, Ministry of tourism, via cooperation UNWTO - OECD. Provisional value.",Revised data.,C,G,PERCENT
425514,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),504,Morocco,2016,6.59831,2016,"Haut Commissariat au plan du Maroc, Ministry of tourism, via cooperation UNWTO - OECD. Estimated value.",  ,C,G,PERCENT
425515,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),504,Morocco,2017,6.81006,2017,"Haut Commissariat au plan du Maroc, Ministry of tourism, via cooperation UNWTO - OECD.",  ,C,G,PERCENT
